condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_prevStrideVelRaw,L_prevStrideVelZUPT,L_prevStrideDispRaw,L_prevStrideDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,94,94,0,94,214551.794,0.988,0.002,-0.052,0.145,581,0,0,0,0,317,0,0,29,0.000,128,0,6.539,0.033,2.563,-0.438,6.000,-0.178,-0.044,0.990,0.006,-0.032,-0.004,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,94,94,0,94,214556.793,0.988,0.002,-0.052,0.145,576,0,0,0,0,313,0,0,29,0.000,128,0,5.665,0.033,1.750,-0.375,5.375,-0.189,-0.046,0.983,0.006,-0.032,-0.004,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,94,94,0,94,214561.794,0.988,0.002,-0.052,0.145,581,0,0,0,0,309,0,0,29,0.000,128,0,5.195,0.027,2.313,-0.500,4.625,-0.181,-0.040,0.987,-0.018,-0.020,0.002,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,94,94,0,94,214566.793,0.988,0.002,-0.052,0.145,584,0,0,0,0,317,0,0,29,0.000,128,0,5.149,0.027,2.563,-0.500,4.438,-0.173,-0.036,0.992,-0.018,0.020,0.002,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,94,94,0,94,214571.794,0.988,0.002,-0.052,0.144,583,0,0,0,0,315,0,0,29,0.000,128,0,5.741,0.022,1.938,-0.563,5.375,-0.177,-0.051,0.987,-0.010,0.020,0.002,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,94,94,0,94,214576.793,0.988,0.002,-0.052,0.144,575,0,0,0,0,327,0,0,29,0.000,128,0,5.786,0.101,2.250,-0.438,5.313,-0.186,-0.053,0.982,-0.010,-0.100,0.002,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,94,94,0,94,214581.794,0.988,0.002,-0.052,0.144,579,0,0,0,0,323,0,0,29,0.000,128,0,4.945,0.111,2.500,-0.375,4.250,-0.185,-0.037,0.988,-0.048,-0.100,0.002,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,94,94,0,94,214586.793,0.988,0.002,-0.052,0.144,586,0,0,0,0,317,0,0,29,0.000,128,0,4.979,0.066,2.438,-0.500,4.313,-0.172,-0.032,0.988,-0.048,0.044,-0.008,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,94,94,0,94,214591.794,0.988,0.002,-0.052,0.144,583,0,0,0,0,329,0,0,29,0.000,128,0,5.947,0.061,2.625,-0.500,5.313,-0.170,-0.051,0.983,0.042,0.044,-0.008,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,94,94,0,94,214596.793,0.988,0.001,-0.052,0.143,572,0,0,0,0,318,0,0,29,0.000,128,0,6.924,0.139,2.938,-0.500,6.250,-0.179,-0.063,0.984,0.042,-0.130,-0.024,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,123,123,0,123,214601.794,0.988,0.001,-0.052,0.143,576,0,0,0,0,324,0,0,29,0.000,128,0,6.189,0.150,2.813,-0.375,5.500,-0.185,-0.045,0.991,-0.070,-0.130,-0.024,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,123,123,0,123,214606.793,0.988,0.001,-0.052,0.143,581,0,0,0,0,327,0,0,29,0.000,128,0,5.200,0.083,2.250,-0.063,4.688,-0.171,-0.039,0.989,-0.070,-0.044,0.006,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,123,123,0,123,214611.794,0.988,0.001,-0.052,0.143,583,0,0,0,0,331,0,0,29,0.000,128,0,5.433,0.088,2.750,0.750,4.625,-0.159,-0.038,0.991,0.076,-0.044,0.006,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,123,123,0,123,214616.793,0.988,0.001,-0.052,0.143,575,0,0,0,0,333,0,0,29,0.000,128,0,5.864,0.079,2.750,0.750,5.125,-0.199,-0.046,0.975,0.076,-0.020,0.004,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,146,146,0,146,214621.794,0.988,0.001,-0.052,0.142,587,0,0,0,0,335,0,0,29,0.000,128,0,7.035,0.051,2.125,-0.500,6.688,-0.174,-0.041,0.987,0.034,-0.036,-0.010,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,146,146,0,146,214626.794,0.989,0.001,-0.052,0.142,591,0,0,0,0,339,0,0,29,0.000,128,0,6.700,0.043,2.563,-0.188,6.188,-0.178,-0.045,0.985,-0.018,-0.036,-0.016,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,146,146,0,146,214631.794,0.989,0.001,-0.052,0.142,595,0,0,0,0,342,0,0,29,0.000,128,0,6.995,0.074,2.188,-0.500,6.625,-0.179,-0.051,0.985,-0.018,-0.070,-0.014,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,146,146,0,146,214636.793,0.989,0.001,-0.052,0.141,595,0,0,0,0,346,0,0,29,0.000,128,0,7.135,0.111,2.313,-0.063,6.750,-0.174,-0.047,0.983,-0.018,-0.108,-0.016,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,146,146,0,146,214641.794,0.989,0.000,-0.052,0.141,605,0,0,0,0,347,0,0,29,0.000,128,0,7.531,0.111,2.438,-0.125,7.125,-0.175,-0.043,0.985,0.006,-0.108,-0.026,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,146,146,0,146,214646.793,0.989,0.000,-0.051,0.141,607,0,0,0,0,356,0,0,29,0.000,128,0,7.472,0.071,2.438,-0.125,7.063,-0.180,-0.040,0.986,0.006,-0.066,-0.026,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,192,192,0,192,214651.794,0.989,0.000,-0.051,0.141,614,0,0,0,0,345,0,0,29,0.000,128,0,6.942,0.032,2.438,-0.063,6.500,-0.183,-0.036,0.988,-0.018,-0.026,-0.006,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,192,192,0,192,214656.794,0.989,0.000,-0.051,0.140,615,0,0,0,0,350,0,0,29,0.000,128,0,6.514,0.036,2.375,0.188,6.063,-0.180,-0.039,0.990,-0.018,-0.026,0.018,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,192,192,0,192,214661.794,0.989,-0.000,-0.051,0.140,616,0,0,0,0,357,0,0,29,0.000,128,0,6.623,0.029,2.188,0.125,6.250,-0.180,-0.038,0.987,-0.018,-0.014,0.018,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,192,192,0,192,214666.793,0.989,-0.000,-0.051,0.140,624,0,0,0,0,359,0,0,29,0.000,128,0,6.525,0.032,2.063,-0.188,6.188,-0.186,-0.032,0.988,-0.018,-0.014,0.022,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,192,192,0,192,214671.794,0.989,-0.000,-0.051,0.140,632,0,0,0,0,363,0,0,29,0.000,128,0,5.772,0.066,2.250,-0.188,5.313,-0.186,-0.034,0.989,-0.056,0.028,0.022,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,192,192,1,192,214676.793,0.989,-0.000,-0.051,0.139,622,0,0,0,0,359,0,0,29,0.000,128,0,5.318,0.070,2.125,0.000,4.875,-0.182,-0.035,0.992,-0.056,0.028,0.032,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,213,213,1,213,214681.794,0.989,-0.001,-0.051,0.139,631,0,0,0,0,362,0,0,29,0.000,128,0,5.002,0.052,1.563,-0.125,4.750,-0.185,-0.028,0.989,-0.030,0.028,0.032,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,213,213,1,213,214686.794,0.989,-0.001,-0.051,0.139,635,0,0,0,0,361,0,0,29,0.000,128,0,4.286,0.094,1.688,-0.125,3.938,-0.187,-0.025,0.990,-0.030,0.080,0.040,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,213,213,1,213,214691.794,0.989,-0.001,-0.051,0.139,633,0,0,0,0,363,0,0,29,0.000,128,0,3.414,0.097,1.625,-0.125,3.000,-0.186,-0.028,0.991,-0.038,0.080,0.040,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,213,213,1,213,214696.793,0.989,-0.001,-0.051,0.139,637,0,0,0,0,371,0,0,29,0.000,128,0,2.746,0.094,1.250,-0.188,2.438,-0.185,-0.032,0.991,-0.040,0.074,0.042,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,213,213,1,213,214701.794,0.989,-0.001,-0.051,0.139,648,0,0,0,0,375,0,0,29,0.000,128,0,2.159,0.070,0.750,-0.313,2.000,-0.185,-0.032,0.988,-0.040,0.040,0.042,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,213,213,1,213,214706.793,0.989,-0.001,-0.051,0.139,647,0,0,0,0,376,0,0,29,0.000,128,0,1.475,0.063,0.688,-0.375,1.250,-0.187,-0.037,0.983,-0.050,0.034,0.016,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,238,238,1,238,214711.794,0.989,-0.001,-0.051,0.139,648,0,0,0,0,371,0,0,29,0.000,128,0,1.492,0.053,1.250,-0.438,0.688,-0.182,-0.040,0.989,-0.050,-0.006,0.016,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,238,238,1,238,214716.794,0.989,-0.001,-0.051,0.139,649,0,0,0,0,376,0,0,29,0.000,128,0,1.771,0.045,0.938,-0.438,1.438,-0.180,-0.027,0.996,-0.036,-0.006,0.026,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,238,238,1,238,214721.793,0.989,-0.001,-0.051,0.139,654,0,0,0,0,377,0,0,29,0.000,128,0,0.986,0.068,-0.500,-0.250,0.813,-0.186,-0.031,0.972,-0.036,0.052,0.026,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,238,238,1,238,214726.794,0.989,-0.001,-0.051,0.139,648,0,0,0,0,391,0,0,29,0.000,128,0,2.649,0.106,2.125,-0.500,-1.500,-0.181,-0.062,0.991,-0.078,0.052,0.050,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,238,238,1,238,214731.793,0.989,-0.001,-0.051,0.139,653,0,0,0,0,377,0,0,29,0.000,128,0,2.900,0.099,0.500,-0.500,2.813,-0.175,-0.029,0.996,-0.078,0.036,0.050,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,238,238,1,238,214736.794,0.989,-0.001,-0.051,0.139,647,0,0,0,0,381,0,0,29,0.000,128,0,2.852,0.069,0.438,-0.188,-2.813,-0.183,-0.027,0.979,-0.030,0.036,0.050,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,266,266,1,266,214741.793,0.989,-0.001,-0.051,0.139,646,0,0,0,0,379,0,0,29,0.000,128,0,2.803,0.086,0.563,-0.563,2.688,-0.188,-0.051,0.993,-0.030,0.036,0.072,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,266,266,1,266,214746.794,0.989,-0.001,-0.051,0.139,650,0,0,0,0,381,0,0,29,0.000,128,0,4.467,0.088,2.563,-0.500,-3.625,-0.170,-0.010,0.986,-0.030,0.078,-0.028,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,296,296,1,296,214751.793,0.989,-0.001,-0.051,0.139,655,0,0,0,0,381,0,0,29,0.000,128,0,3.768,0.191,-2.000,-0.188,3.188,-0.194,-0.052,0.992,-0.116,-0.134,0.072,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,296,296,1,296,214756.794,0.989,-0.001,-0.051,0.139,655,0,0,0,0,381,0,0,29,0.000,128,0,6.520,0.126,3.563,-0.500,-5.438,-0.189,-0.027,0.991,-0.068,0.090,0.056,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,296,296,1,296,214761.793,0.989,-0.001,-0.051,0.139,653,0,0,0,0,381,0,0,29,0.000,128,0,2.812,0.123,-1.625,-1.125,2.000,-0.155,-0.018,0.988,-0.068,0.086,0.056,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,296,296,1,296,214766.794,0.989,-0.001,-0.051,0.139,653,0,0,0,0,383,0,0,29,0.000,128,0,3.343,0.115,0.500,0.875,-3.188,-0.211,-0.052,0.974,-0.068,0.086,-0.034,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,296,296,1,296,214771.793,0.989,-0.001,-0.051,0.139,647,0,0,0,0,388,0,0,29,0.000,128,0,2.608,0.148,1.125,-1.500,-1.813,-0.168,-0.027,1.003,0.140,0.034,-0.034,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,296,296,1,296,214776.794,0.989,-0.001,-0.051,0.139,651,0,0,0,0,392,0,0,29,0.000,128,0,2.667,0.184,0.625,-0.688,-2.500,-0.189,-0.047,0.979,-0.152,-0.084,-0.062,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,296,296,1,296,214781.793,0.989,-0.001,-0.051,0.139,657,0,0,0,0,389,0,0,29,0.000,128,0,3.707,0.059,-0.375,0.000,-3.688,-0.173,-0.031,0.989,0.058,0.010,0.006,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,296,296,1,296,214786.794,0.989,-0.001,-0.051,0.139,647,0,0,0,0,388,0,0,29,0.000,128,0,2.408,0.051,0.125,-1.125,-2.125,-0.177,-0.024,0.991,0.050,0.010,0.006,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,296,296,1,296,214791.793,0.989,-0.001,-0.051,0.139,637,0,0,0,0,379,0,0,29,0.000,128,0,2.323,0.059,0.438,-0.375,-2.250,-0.169,-0.038,0.980,0.058,0.010,0.006,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,296,296,1,296,214796.794,0.989,-0.001,-0.051,0.140,635,0,0,0,0,379,0,0,29,0.000,128,0,2.835,0.084,0.250,-0.250,-2.813,-0.190,-0.045,0.982,0.050,-0.062,-0.028,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,327,327,1,327,214801.794,0.989,-0.001,-0.051,0.140,635,0,0,0,0,389,0,0,29,0.000,128,0,3.915,0.096,0.563,-0.688,-3.813,-0.186,-0.038,0.995,-0.068,-0.062,-0.028,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,327,327,1,327,214806.794,0.989,-0.001,-0.051,0.140,633,0,0,0,0,380,0,0,29,0.000,128,0,4.062,0.093,0.500,-0.500,-4.000,-0.180,-0.041,0.990,-0.068,-0.056,0.030,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,327,327,1,327,214811.794,0.989,-0.001,-0.051,0.140,645,0,0,0,0,389,0,0,29,0.000,128,0,4.335,0.070,0.063,-0.438,-4.313,-0.177,-0.041,0.986,-0.030,-0.056,0.030,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,327,327,1,327,214816.793,0.989,-0.001,-0.051,0.140,637,0,0,0,0,380,0,0,29,0.000,128,0,4.206,0.057,-0.125,-0.375,-4.188,-0.175,-0.037,0.983,-0.006,-0.056,-0.010,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,327,327,1,327,214821.794,0.989,-0.001,-0.051,0.140,640,0,0,0,0,391,0,0,29,0.000,128,0,3.776,0.059,-0.063,-0.438,-3.750,-0.175,-0.040,0.988,0.014,-0.056,-0.010,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,1,2,7,255,364,150,0,0
pre_stim,327,327,0,327,214826.793,0.989,-0.001,-0.051,0.141,649,0,0,0,0,377,0,0,29,0.000,128,0,3.730,0.048,-0.250,-0.500,-3.688,-0.177,-0.039,0.990,0.014,-0.046,0.006,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,348,348,0,348,214831.794,0.989,-0.001,-0.051,0.141,648,0,0,0,0,379,0,0,29,0.000,128,0,3.993,0.047,-0.500,-0.438,-3.938,-0.178,-0.037,0.986,0.004,-0.046,0.006,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,348,348,0,348,214836.794,0.989,-0.001,-0.051,0.141,652,0,0,0,0,381,0,0,29,0.000,128,0,4.208,0.037,-0.188,-0.375,-4.188,-0.178,-0.039,0.984,-0.006,-0.036,-0.008,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,348,348,0,348,214841.794,0.989,-0.000,-0.051,0.141,646,0,0,0,0,365,0,0,29,0.000,128,0,4.636,0.028,0.000,-0.313,-4.625,-0.183,-0.037,0.988,-0.012,-0.024,-0.008,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,348,348,0,348,214846.793,0.989,-0.000,-0.051,0.141,650,0,0,0,0,367,0,0,29,0.000,128,0,5.322,0.038,-0.188,-0.250,-5.313,-0.182,-0.036,0.988,-0.034,-0.006,0.016,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,395,395,0,395,214851.794,0.989,-0.000,-0.051,0.142,657,0,0,0,0,365,0,0,29,0.000,128,0,5.463,0.038,-0.375,-0.375,-5.438,-0.178,-0.033,0.985,-0.034,0.004,0.016,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,395,395,0,395,214856.793,0.989,-0.000,-0.051,0.142,657,0,0,0,0,370,0,0,29,0.000,128,0,5.516,0.014,-0.188,-0.375,-5.500,-0.178,-0.034,0.986,0.002,0.010,-0.010,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,395,395,0,395,214861.794,0.989,-0.000,-0.051,0.142,653,0,0,0,0,365,0,0,29,0.000,128,0,5.951,0.014,-0.250,-0.313,-5.938,-0.185,-0.041,0.986,0.002,0.010,-0.010,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,395,395,0,395,214866.793,0.988,-0.000,-0.051,0.142,653,0,0,0,0,365,0,0,29,0.000,128,0,6.958,0.083,-0.375,-0.375,-6.938,-0.194,-0.043,0.988,-0.078,-0.028,0.000,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,395,395,0,395,214871.794,0.988,-0.000,-0.051,0.143,655,0,0,0,0,365,0,0,29,0.000,128,0,8.070,0.160,-0.938,-0.500,-8.000,-0.195,-0.037,0.993,-0.152,-0.028,0.040,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,395,395,0,395,214876.793,0.988,0.000,-0.051,0.143,659,0,0,0,0,367,0,0,29,0.000,128,0,8.194,0.161,-1.125,-0.938,-8.063,-0.170,-0.027,0.992,-0.152,0.034,0.040,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,395,395,0,395,214881.794,0.988,0.000,-0.051,0.143,652,0,0,0,0,353,0,0,29,0.000,128,0,6.724,0.114,-0.750,-0.875,-6.625,-0.154,-0.027,0.989,0.104,0.034,0.032,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,395,395,0,395,214886.793,0.988,0.000,-0.051,0.144,651,0,0,0,0,353,0,0,29,0.000,128,0,5.784,0.108,-0.625,-0.063,-5.750,-0.179,-0.037,0.985,0.104,0.024,-0.016,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,395,395,0,395,214891.794,0.988,0.000,-0.051,0.144,655,0,0,0,0,359,0,0,29,0.000,128,0,8.458,0.023,-0.500,0.313,-8.438,-0.195,-0.056,0.984,-0.016,0.002,-0.016,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,395,395,0,395,214896.793,0.988,0.000,-0.051,0.144,659,0,0,0,0,353,0,0,29,0.000,128,0,8.623,0.017,-0.750,-0.688,-8.563,-0.169,-0.028,0.991,-0.016,0.002,0.004,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,424,424,0,424,214901.794,0.988,0.000,-0.051,0.145,654,0,0,0,0,343,0,0,29,0.000,128,0,6.933,0.066,-1.250,-0.313,-6.813,-0.176,-0.031,0.989,0.036,0.054,0.014,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,424,424,0,424,214906.793,0.988,0.001,-0.051,0.145,649,0,0,0,0,331,0,0,29,0.000,128,0,9.492,0.069,-1.750,0.563,-9.313,-0.203,-0.051,0.988,0.036,0.054,0.022,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,424,424,0,424,214911.794,0.988,0.001,-0.051,0.145,651,0,0,0,0,328,0,0,29,0.000,128,0,9.176,0.082,-1.125,-1.750,-8.938,-0.158,-0.011,0.997,0.036,0.054,0.050,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
pre_stim,424,424,0,424,214916.793,0.988,0.001,-0.051,0.146,651,0,0,0,0,329,0,0,29,0.000,128,0,6.562,0.074,0.500,-0.750,-6.500,-0.174,-0.045,0.984,0.000,-0.054,0.050,0.000,0.000,0.025,0.005,0,NULL,NULL,,2,0,2,7,255,364,150,0,0
