condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,133,133,0,35134.813,0.221,0.388,0.000,0.895,0,0,2,0,0,0,0,0,42,1.125,10,0,208.818,5.485,112.580,152.640,87.360,-0.511,0.193,0.366,5.484,0.088,-12.650,1.558,1.690,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,132,0
pre_stim,133,133,0,35139.813,0.225,0.380,0.001,0.897,0,0,4,0,0,0,0,0,42,1.125,10,0,206.927,6.247,106.460,156.320,83.960,-0.585,0.279,0.441,6.246,0.088,-12.268,1.654,1.788,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,137,0
pre_stim,148,148,0,35144.813,0.228,0.373,0.003,0.899,0,0,3,0,0,0,0,0,42,1.125,10,0,203.366,7.486,102.740,161.560,68.560,-0.642,0.262,0.521,7.478,0.338,-12.034,1.754,1.890,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,142,0
pre_stim,148,148,0,35149.811,0.231,0.365,0.005,0.902,0,0,0,0,0,0,0,0,42,1.125,10,0,200.581,8.404,97.620,167.360,51.900,-0.671,0.152,0.622,8.396,0.368,-12.008,1.836,1.976,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,147,0
pre_stim,148,148,0,35154.813,0.232,0.357,0.006,0.905,0,0,3,0,0,0,0,0,42,1.125,10,0,197.639,9.182,85.720,174.500,35.540,-0.672,0.136,0.706,9.054,1.530,-11.112,1.904,2.046,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,152,0
pre_stim,148,148,0,35159.811,0.233,0.349,0.007,0.908,0,0,1,0,0,0,0,0,42,1.125,10,0,196.743,9.780,68.260,183.720,17.180,-0.640,0.204,0.744,9.660,1.530,-10.382,1.930,2.076,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,157,0
pre_stim,148,148,0,35164.813,0.232,0.341,0.008,0.911,0,0,0,0,0,0,0,0,42,1.125,10,0,201.354,9.712,53.560,194.100,0.020,-0.579,0.215,0.717,9.660,1.000,-9.942,1.930,2.076,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,162,0
pre_stim,148,148,0,35169.811,0.231,0.333,0.008,0.914,0,0,5,0,0,0,0,0,42,1.125,10,0,209.137,9.466,44.760,203.920,-12.300,-0.531,0.151,0.679,9.416,0.974,-9.586,1.906,2.058,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,167,0
pre_stim,165,165,0,35174.813,0.229,0.324,0.009,0.918,0,0,1,0,0,0,0,0,42,1.125,10,0,219.051,8.715,39.380,214.240,-23.100,-0.508,0.106,0.645,8.660,0.974,-9.186,1.890,2.044,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,172,0
pre_stim,165,165,0,35179.811,0.227,0.315,0.009,0.922,0,0,1,0,0,0,0,0,42,1.125,10,0,231.314,8.200,36.220,225.520,-36.540,-0.485,0.116,0.593,8.138,1.008,-9.088,1.898,2.054,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,177,0
pre_stim,165,165,0,35184.813,0.224,0.305,0.010,0.925,0,0,0,0,0,0,0,0,42,1.125,10,0,245.112,7.720,38.540,236.940,-49.540,-0.433,0.127,0.537,7.654,1.008,-9.046,1.928,2.086,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,182,0
pre_stim,165,165,0,35189.812,0.220,0.296,0.011,0.929,0,0,0,0,0,0,0,0,42,1.125,10,0,258.205,6.982,45.920,247.320,-58.260,-0.379,0.108,0.507,6.952,0.648,-9.046,1.960,2.120,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,187,0
pre_stim,181,181,0,35194.813,0.217,0.285,0.013,0.934,0,0,2,0,0,0,0,0,42,1.125,10,0,270.524,6.352,55.860,256.840,-64.000,-0.342,0.086,0.507,6.326,0.574,-8.750,1.986,2.146,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,192,0
pre_stim,181,181,0,35199.812,0.213,0.274,0.015,0.938,0,0,1,0,0,0,0,0,42,1.125,10,0,283.076,6.014,66.240,266.060,-70.400,-0.322,0.095,0.526,5.988,0.562,-8.338,1.998,2.160,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,197,0
pre_stim,197,197,0,35204.814,0.209,0.263,0.018,0.942,0,0,0,0,0,0,0,0,42,1.125,10,0,295.087,5.958,77.660,274.040,-77.120,-0.296,0.112,0.542,5.946,0.378,-7.966,2.006,2.172,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,202,0
pre_stim,197,197,0,35209.811,0.205,0.251,0.021,0.946,0,0,5,0,0,0,0,0,42,1.125,10,0,306.759,5.855,91.400,281.320,-81.280,-0.264,0.115,0.576,5.854,0.082,-7.604,2.018,2.186,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,207,0
pre_stim,229,229,0,35214.813,0.201,0.239,0.025,0.950,0,0,1,0,0,0,0,0,42,1.125,10,0,317.102,5.855,104.940,287.360,-83.460,-0.254,0.117,0.632,5.854,-0.098,-7.022,2.034,2.202,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,212,0
pre_stim,229,229,0,35219.811,0.197,0.227,0.029,0.953,0,0,2,0,0,0,0,0,42,1.125,10,0,326.185,5.931,117.760,291.800,-85.920,-0.250,0.135,0.704,5.928,-0.190,-6.378,2.054,2.226,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,217,0
pre_stim,229,229,0,35224.813,0.193,0.214,0.034,0.957,0,0,4,0,0,0,0,0,42,1.125,10,0,334.593,5.941,127.640,295.340,-91.840,-0.155,0.133,0.770,5.928,-0.398,-5.640,2.078,2.250,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,222,0
pre_stim,229,229,0,35229.811,0.189,0.201,0.038,0.960,0,0,0,0,0,0,0,0,42,1.125,10,0,341.230,5.709,132.160,300.100,-94.400,0.008,0.044,0.757,5.690,-0.464,-4.466,2.106,2.280,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,227,0
pre_stim,229,229,0,35234.813,0.185,0.188,0.044,0.964,0,0,0,0,0,0,0,0,42,1.125,10,0,343.925,3.968,144.380,300.480,-84.560,0.077,0.063,0.697,3.900,-0.732,-3.668,2.136,2.312,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,232,0
pre_stim,229,229,0,35239.812,0.182,0.175,0.050,0.966,0,0,4,0,0,0,0,0,42,1.125,10,0,348.928,3.658,167.500,297.420,-72.360,0.073,0.238,0.763,3.560,-0.840,-3.516,2.174,2.352,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,237,0
pre_stim,245,245,0,35244.813,0.179,0.161,0.056,0.969,0,0,0,0,0,0,0,0,42,1.125,10,0,359.028,4.298,188.500,298.760,-64.120,0.063,0.293,0.894,3.560,-2.408,-3.276,2.208,2.388,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,242,0
pre_stim,245,245,0,35249.811,0.177,0.147,0.064,0.971,0,0,0,0,0,0,0,0,42,1.125,10,0,365.644,4.536,201.080,299.980,-57.220,0.078,0.171,1.009,3.844,-2.408,-2.102,2.250,2.430,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,247,0
pre_stim,245,245,0,35254.813,0.175,0.133,0.071,0.973,0,0,0,0,0,0,0,0,42,1.125,10,0,371.533,4.193,203.200,307.180,-48.860,0.073,0.081,1.126,3.844,-1.676,-0.720,2.286,2.470,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,252,0
pre_stim,245,245,0,35259.811,0.174,0.117,0.078,0.975,0,0,0,0,0,0,0,0,42,1.125,10,0,395.140,3.911,217.980,328.180,-30.300,-0.059,0.130,1.358,3.844,-0.720,0.544,2.328,2.512,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,257,0
pre_stim,245,245,0,35264.813,0.171,0.101,0.085,0.976,0,0,0,0,0,0,0,0,42,1.125,10,0,412.681,5.503,207.060,352.840,-54.180,-0.182,0.234,1.565,5.456,-0.720,2.360,2.364,2.550,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,262,0
pre_stim,245,245,0,35269.811,0.168,0.085,0.092,0.978,0,0,0,0,0,0,0,0,42,1.125,10,0,400.630,6.056,189.420,344.660,-76.380,-0.086,0.261,1.643,5.966,-1.042,4.062,2.402,2.590,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,267,0
pre_stim,260,260,0,35274.813,0.164,0.071,0.099,0.979,0,0,0,0,0,0,0,0,42,1.125,10,0,372.972,6.143,188.380,306.820,-97.380,0.117,0.241,1.672,5.966,-1.466,5.268,2.436,2.624,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,272,0
pre_stim,260,260,0,35279.811,0.160,0.058,0.104,0.980,0,0,0,0,0,0,0,0,42,1.125,10,0,344.454,3.932,151.020,301.080,-72.060,0.319,0.077,1.626,3.648,-1.466,6.208,2.470,2.660,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,277,0
pre_stim,260,260,0,35284.813,0.159,0.044,0.108,0.980,0,0,4,0,0,0,0,0,42,1.125,10,0,338.314,1.159,142.840,305.660,-25.000,0.205,0.053,1.425,0.904,-0.726,6.208,2.498,2.692,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,282,0
pre_stim,260,260,0,35289.812,0.157,0.029,0.113,0.981,0,0,0,0,0,0,0,0,42,1.125,10,0,344.888,1.159,158.340,305.960,-16.260,-0.083,0.227,1.476,0.904,-0.726,4.266,2.530,2.726,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,287,0
pre_stim,277,277,0,35294.813,0.155,0.015,0.119,0.981,0,0,0,0,0,0,0,0,42,1.125,10,0,358.424,3.848,173.360,310.480,-44.900,-0.189,0.373,1.644,3.736,-0.920,4.266,2.556,2.754,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,292,0
pre_stim,277,277,0,35299.811,0.152,0.001,0.124,0.981,0,0,4,0,0,0,0,0,42,1.125,10,0,363.562,4.029,172.140,313.360,-65.960,-0.095,0.342,1.848,3.736,-1.508,5.908,2.588,2.786,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,297,0
pre_stim,293,293,0,35304.813,0.148,-0.014,0.130,0.980,0,0,0,0,0,0,0,0,42,1.125,10,0,362.686,3.920,161.160,318.660,-63.440,0.011,0.282,1.954,3.618,-1.508,8.134,2.614,2.814,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,302,0
pre_stim,293,293,0,35309.811,0.145,-0.028,0.134,0.980,0,0,4,0,0,0,0,0,42,1.125,10,0,355.807,2.219,147.120,319.100,-55.940,0.001,0.236,2.037,1.948,-1.062,9.316,2.642,2.844,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,307,0
pre_stim,293,293,0,35314.813,0.142,-0.043,0.138,0.979,0,0,0,0,0,0,0,0,42,1.125,10,0,348.947,1.413,131.500,318.180,-56.860,-0.026,0.207,2.054,1.338,-0.454,10.142,2.666,2.870,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,312,0
pre_stim,293,293,0,35319.811,0.139,-0.057,0.141,0.979,0,0,3,0,0,0,0,0,42,1.125,10,0,347.643,0.906,124.540,318.060,-64.680,0.034,0.184,2.016,0.906,-0.028,10.142,2.690,2.896,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,317,0
pre_stim,325,325,0,35324.813,0.135,-0.072,0.145,0.978,0,0,0,0,0,0,0,0,42,1.125,10,0,350.582,0.313,122.100,320.440,-72.920,0.183,0.178,1.959,-0.312,-0.028,9.924,2.712,2.920,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,322,0
pre_stim,325,325,0,35329.811,0.131,-0.086,0.148,0.976,0,0,1,0,0,0,0,0,42,1.125,10,0,356.796,2.317,130.580,324.700,-69.440,0.338,0.158,1.908,-2.298,-0.298,9.294,2.734,2.944,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,327,0
pre_stim,325,325,0,35334.813,0.127,-0.101,0.153,0.975,0,0,0,0,0,0,0,0,42,1.125,10,0,370.586,4.389,159.500,328.180,-64.740,0.474,0.123,1.835,-4.362,-0.484,8.588,2.752,2.966,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,332,0
pre_stim,325,325,0,35339.812,0.123,-0.116,0.159,0.973,0,0,0,0,0,0,0,0,42,1.125,10,0,392.314,6.240,194.240,333.920,-68.400,0.615,0.136,1.965,-6.220,-0.504,8.448,2.774,2.988,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,337,0
pre_stim,325,325,0,35344.813,0.119,-0.132,0.167,0.970,0,0,1,0,0,0,0,0,42,1.125,10,0,408.907,8.319,219.320,337.100,-73.940,0.822,0.180,2.139,-8.292,-0.670,8.448,2.790,3.008,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,342,0
pre_stim,325,325,0,35349.811,0.115,-0.147,0.174,0.967,0,0,3,0,0,0,0,0,42,1.125,10,0,414.978,11.128,230.000,338.620,-68.140,1.025,0.234,2.334,-11.064,-1.188,9.586,2.810,3.030,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,347,0
pre_stim,341,341,0,35354.813,0.112,-0.163,0.181,0.963,0,0,2,0,0,0,0,0,42,1.125,10,0,399.221,14.022,221.040,328.860,-48.680,1.109,0.240,2.411,-13.930,-1.600,10.786,2.828,3.050,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,352,0
pre_stim,341,341,0,35359.811,0.110,-0.177,0.188,0.960,0,0,3,0,0,0,0,0,42,1.125,10,0,366.128,15.650,194.720,309.640,-16.020,1.319,0.347,2.853,-15.558,-1.698,10.886,2.852,3.076,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,357,0
pre_stim,357,357,0,35364.813,0.108,-0.191,0.194,0.956,0,0,2,0,0,0,0,0,42,1.125,10,0,373.397,18.121,196.440,316.720,-22.920,1.136,0.246,2.741,-18.050,-1.600,12.882,2.876,3.104,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,362,0
pre_stim,357,357,0,35369.811,0.107,-0.205,0.200,0.952,0,0,8,0,0,0,0,0,42,1.125,10,0,358.729,19.130,176.160,312.380,-8.520,1.221,0.225,2.747,-19.112,-0.824,12.882,2.902,3.132,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,367,0
pre_stim,357,357,0,35374.813,0.106,-0.219,0.205,0.948,0,0,3,0,0,0,0,0,42,1.125,10,0,341.872,19.567,162.380,300.840,-2.180,1.233,0.301,2.683,-19.550,-0.824,12.092,2.922,3.154,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,372,0
pre_stim,357,357,0,35379.811,0.104,-0.231,0.209,0.944,0,0,8,0,0,0,0,0,42,1.125,10,0,317.782,19.957,141.920,284.240,-7.180,1.311,0.433,2.643,-19.908,-1.404,11.110,2.938,3.174,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,377,0
pre_stim,373,373,0,35384.814,0.103,-0.243,0.212,0.941,0,0,1,0,0,0,0,0,42,1.125,10,0,290.417,20.948,115.260,266.000,-17.360,1.524,0.468,2.554,-20.758,-2.814,10.308,2.952,3.188,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,382,0
pre_stim,373,373,0,35389.812,0.102,-0.254,0.214,0.938,0,0,6,0,0,0,0,0,42,1.125,10,0,270.946,23.013,86.820,255.860,-20.240,1.823,0.348,2.363,-22.692,-3.832,8.360,2.966,3.204,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,387,0
pre_stim,373,373,0,35394.813,0.101,-0.265,0.215,0.935,0,0,7,0,0,0,0,0,42,1.125,10,0,254.939,24.883,67.960,245.660,-5.160,1.819,0.042,2.071,-24.586,-3.832,4.740,2.978,3.218,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,392,0
pre_stim,373,373,0,35399.812,0.102,-0.274,0.216,0.931,0,0,3,0,0,0,0,0,42,1.125,10,0,236.735,25.384,62.700,226.560,27.980,2.547,-0.020,1.759,-25.092,-3.842,0.840,2.988,3.230,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,397,0
pre_stim,391,391,0,35404.813,0.101,-0.284,0.217,0.929,0,0,3,0,0,0,0,0,42,1.125,10,0,224.828,28.646,53.000,218.380,-7.000,2.522,-0.453,1.427,-28.598,-1.664,-5.406,2.992,3.238,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,402,0
pre_stim,391,391,0,35409.811,0.102,-0.292,0.219,0.926,0,0,6,0,0,0,0,0,42,1.125,10,0,200.826,29.394,64.040,187.320,33.780,2.767,-0.700,1.094,-29.390,-0.468,-9.924,2.994,3.242,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,407,0
pre_stim,422,422,0,35414.813,0.105,-0.299,0.222,0.922,0,0,5,0,0,0,0,0,42,1.125,10,0,199.746,28.774,96.040,160.580,69.920,2.817,-0.917,0.833,-28.772,0.348,-14.944,2.992,3.242,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,412,0
pre_stim,422,422,0,35419.811,0.108,-0.305,0.228,0.919,0,0,5,0,0,0,0,0,42,1.125,10,0,222.506,28.811,142.960,133.660,105.860,2.824,-1.093,0.782,-28.772,1.498,-18.412,2.986,3.238,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,417,0
pre_stim,423,423,0,35424.813,0.112,-0.310,0.236,0.914,0,0,5,0,0,0,0,0,42,1.125,10,0,263.989,28.898,194.300,116.220,135.760,2.721,-1.248,0.969,-28.772,2.696,-18.782,2.974,3.228,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,422,0
pre_stim,423,423,0,35429.811,0.115,-0.315,0.246,0.909,0,0,4,0,0,0,0,0,42,1.125,10,0,293.038,29.342,232.440,105.960,143.580,2.530,-1.354,1.223,-29.000,4.468,-18.782,2.950,3.206,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,427,0
pre_stim,424,424,0,35434.813,0.118,-0.319,0.257,0.905,0,0,10,0,0,0,0,0,42,1.125,10,0,293.367,29.749,253.260,82.220,123.140,2.360,-1.411,1.531,-29.076,6.292,-16.756,2.920,3.180,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,432,0
pre_stim,424,424,0,35439.812,0.119,-0.322,0.268,0.900,0,0,5,0,0,0,0,0,42,1.125,10,0,269.784,30.426,247.160,53.960,93.720,2.283,-1.401,1.938,-29.376,7.926,-14.288,2.876,3.138,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,437,0
pre_stim,457,457,0,35444.813,0.120,-0.324,0.277,0.897,0,0,5,0,0,0,0,0,42,1.125,10,0,231.431,32.226,219.440,21.420,70.340,2.213,-1.254,2.242,-30.956,8.956,-11.240,2.828,3.092,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,442,0
pre_stim,457,457,0,35449.811,0.120,-0.324,0.285,0.894,0,0,16,0,0,0,0,7,42,1.125,10,0,186.256,33.089,177.880,-10.800,54.160,2.100,-0.915,2.532,-31.854,8.956,-8.388,2.766,3.032,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,447,0
pre_stim,457,457,0,35454.813,0.120,-0.322,0.290,0.893,0,0,9,0,0,0,0,0,42,1.125,10,0,127.201,32.702,113.800,-41.260,39.080,1.932,-0.458,2.778,-31.854,7.398,-4.462,2.702,2.972,1.001,1.232,0,NULL,NULL,2,0,1,7,255,1070,250,452,0
