condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
pre_stim,82,82,0,1491490.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,25,40,0.002,315,0,5.105,0.300,3.060,0.220,-4.080,0.037,0.355,0.944,-0.300,-0.002,0.060,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,51,1070
pre_stim,82,82,0,1491495.832,-0.828,0.246,-0.143,-0.483,0,0,0,0,0,0,0,28,40,0.002,315,0,4.174,0.098,-3.120,-0.260,2.760,0.049,0.385,0.919,0.080,0.056,0.060,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,56,1070
pre_stim,83,83,0,1491500.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,39,40,0.002,315,0,1.636,0.088,1.160,0.540,-1.020,0.047,0.365,0.920,-0.088,-0.002,-0.052,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,61,1070
pre_stim,83,83,0,1491505.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,4.757,0.104,3.660,0.840,-2.920,0.033,0.385,0.968,-0.088,0.056,-0.052,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,66,1070
pre_stim,83,83,0,1491510.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,30,40,0.002,315,0,6.118,0.089,-6.040,-0.320,0.920,0.063,0.368,0.892,-0.088,-0.016,-0.114,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,71,1070
pre_stim,83,83,0,1491515.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,28,40,0.002,315,0,4.194,0.169,3.420,0.480,2.380,0.039,0.348,0.933,-0.164,-0.040,-0.066,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,76,1070
pre_stim,95,95,0,1491520.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,5.729,0.113,2.080,1.700,-5.060,0.032,0.438,0.956,0.106,-0.040,-0.066,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,81,1070
pre_stim,95,95,0,1491525.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,3.726,0.309,-3.540,-0.560,-1.020,0.081,0.312,0.907,-0.306,-0.040,-0.066,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,86,1070
pre_stim,113,113,0,1491530.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,25,40,0.002,315,0,7.483,0.252,1.960,-0.140,7.220,0.039,0.350,0.923,-0.252,-0.012,-0.146,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,91,1070
pre_stim,113,113,0,1491535.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,27,40,0.002,315,0,5.714,0.252,0.560,2.060,-5.300,0.014,0.474,0.947,-0.252,-0.012,-0.146,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,96,1070
pre_stim,113,113,0,1491540.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,27,40,0.002,315,0,5.027,0.252,0.500,0.160,-5.000,0.090,0.301,0.917,-0.252,-0.012,-0.146,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,101,1070
pre_stim,113,113,0,1491545.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,29,40,0.002,315,0,8.921,0.536,1.520,-0.940,8.740,0.057,0.312,0.942,-0.392,-0.366,-0.098,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,106,1070
pre_stim,113,113,0,1491550.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,27,40,0.002,315,0,2.692,0.536,-2.260,1.440,0.260,-0.004,0.473,0.941,-0.392,-0.366,-0.098,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,111,1070
pre_stim,113,113,0,1491555.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,8.706,0.162,-0.300,1.320,-8.600,0.064,0.377,0.910,0.126,-0.102,-0.098,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,116,1070
pre_stim,127,127,0,1491560.832,-0.828,0.246,-0.143,-0.484,0,0,0,0,0,0,0,27,40,0.002,315,0,4.104,0.162,2.820,-0.500,2.940,0.096,0.275,0.934,0.126,-0.102,-0.156,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,121,1070
pre_stim,127,127,0,1491565.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,27,40,0.002,315,0,6.801,0.176,-0.540,-0.020,6.780,0.017,0.391,0.959,-0.144,-0.102,-0.156,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,126,1070
pre_stim,156,156,0,1491570.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,25,40,0.002,315,0,5.163,0.347,-2.500,1.320,-4.320,0.017,0.443,0.933,-0.144,0.316,0.270,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,131,1070
pre_stim,156,156,0,1491575.833,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,5.188,0.335,-0.300,0.780,-5.120,0.093,0.333,0.917,-0.112,0.316,0.270,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,136,1070
pre_stim,156,156,0,1491580.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,30,40,0.002,315,0,4.597,0.473,-0.300,-0.260,4.580,0.075,0.321,0.928,-0.112,-0.460,-0.182,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,141,1070
pre_stim,156,156,0,1491585.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,29,40,0.002,315,0,4.309,0.473,-1.100,0.220,4.160,0.011,0.416,0.933,-0.112,-0.460,-0.182,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,146,1070
pre_stim,179,179,0,1491590.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,3.446,0.254,0.120,0.840,-3.340,0.036,0.402,0.933,0.120,0.224,0.126,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,151,1070
pre_stim,179,179,0,1491595.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,27,40,0.002,315,0,2.120,0.254,-0.300,0.400,-2.060,0.085,0.316,0.931,0.120,0.224,0.126,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,156,1070
pre_stim,179,179,0,1491600.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,28,40,0.002,315,0,3.905,0.260,-1.880,-0.140,3.420,0.061,0.349,0.924,-0.156,-0.208,-0.126,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,161,1070
pre_stim,179,179,0,1491605.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,28,40,0.002,315,0,2.037,0.260,-0.860,0.160,1.840,0.025,0.421,0.921,-0.156,-0.208,-0.126,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,166,1070
pre_stim,179,179,0,1491610.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,26,40,0.002,315,0,2.187,0.117,0.800,0.780,-1.880,0.050,0.391,0.933,0.100,0.060,0.082,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,171,1070
pre_stim,179,179,0,1491615.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,39,40,0.002,315,0,0.790,0.117,-0.480,0.540,0.320,0.074,0.331,0.942,0.100,0.060,0.082,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,176,1070
pre_stim,214,214,0,1491620.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,28,40,0.002,315,0,3.863,0.209,-2.500,0.160,2.940,0.048,0.352,0.929,-0.194,-0.078,-0.018,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,181,1070
pre_stim,214,214,0,1491625.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,30,40,0.002,315,0,1.589,0.209,-1.460,0.100,0.620,0.030,0.395,0.913,-0.194,-0.078,-0.080,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,186,1070
pre_stim,214,214,0,1491630.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,1.747,0.119,0.560,0.220,-1.640,0.051,0.384,0.920,0.110,0.046,-0.080,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,191,1070
pre_stim,214,214,0,1491635.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,35,40,0.002,315,0,0.707,0.119,0.620,0.220,0.260,0.065,0.362,0.936,0.110,0.046,-0.044,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,196,1070
pre_stim,214,214,0,1491640.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,36,40,0.002,315,0,2.196,0.058,-0.860,0.040,2.020,0.049,0.370,0.942,-0.054,-0.020,0.028,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,201,1070
pre_stim,214,214,0,1491645.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,37,40,0.002,315,0,1.888,0.067,-1.820,0.040,0.500,0.039,0.376,0.936,-0.064,-0.020,0.066,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,206,1070
pre_stim,226,226,0,1491650.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,36,40,0.002,315,0,1.979,0.064,-1.760,0.100,-0.900,0.048,0.368,0.926,-0.064,0.002,0.066,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,211,1070
pre_stim,226,226,0,1491655.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,29,40,0.002,315,0,1.461,0.052,-1.460,-0.020,-0.060,0.056,0.370,0.921,-0.052,0.002,-0.046,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,216,1070
pre_stim,227,227,0,1491660.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,1.063,0.016,-0.860,-0.080,0.620,0.047,0.377,0.925,0.016,0.002,-0.046,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,221,1070
pre_stim,227,227,0,1491665.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.880,0.052,-0.860,0.040,-0.180,0.043,0.378,0.931,0.016,0.050,-0.026,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,226,1070
pre_stim,247,247,0,1491670.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,1.553,0.051,-1.340,-0.080,-0.780,0.051,0.371,0.931,-0.010,0.050,0.006,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,231,1070
pre_stim,247,247,0,1491675.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,38,40,0.002,315,0,1.782,0.019,-1.760,-0.140,-0.240,0.053,0.372,0.925,-0.010,-0.016,0.006,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,236,1070
pre_stim,248,248,0,1491680.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,39,40,0.002,315,0,1.349,0.018,-1.340,-0.140,0.060,0.049,0.379,0.922,0.008,-0.016,-0.038,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,241,1070
pre_stim,248,248,0,1491685.832,-0.828,0.244,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.866,0.073,-0.800,-0.140,-0.300,0.048,0.380,0.925,0.058,0.044,-0.038,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,246,1070
pre_stim,288,288,0,1491690.832,-0.828,0.244,-0.142,-0.484,0,0,0,0,0,0,0,41,40,0.002,315,0,0.960,0.073,-0.860,-0.080,-0.420,0.052,0.377,0.929,0.058,0.044,-0.014,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,251,1070
pre_stim,288,288,0,1491695.832,-0.828,0.244,-0.142,-0.484,0,0,0,0,0,0,0,39,40,0.002,315,0,1.124,0.058,-1.100,-0.200,-0.120,0.054,0.378,0.927,0.058,0.006,-0.002,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,256,1070
pre_stim,288,288,0,1491700.832,-0.828,0.244,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,1.205,0.058,-1.160,-0.200,0.260,0.052,0.381,0.924,0.058,0.006,-0.002,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,261,1070
pre_stim,288,288,0,1491705.832,-0.828,0.244,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.830,0.084,-0.720,-0.260,0.320,0.051,0.381,0.923,0.078,0.030,-0.014,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,266,1070
pre_stim,288,288,0,1491710.832,-0.828,0.244,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.558,0.084,-0.420,-0.260,0.260,0.050,0.379,0.925,0.078,0.032,-0.014,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,271,1070
pre_stim,288,288,0,1491715.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,35,40,0.002,315,0,0.519,0.059,-0.240,-0.260,0.380,0.050,0.379,0.929,0.050,0.032,-0.014,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,276,1070
pre_stim,303,303,0,1491720.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,40,40,0.002,315,0,0.616,0.051,-0.300,-0.200,0.500,0.049,0.380,0.930,0.040,0.032,0.022,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,281,1070
pre_stim,303,303,0,1491725.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.600,0.055,-0.300,-0.140,0.500,0.048,0.381,0.930,0.040,0.038,0.030,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,286,1070
pre_stim,303,303,0,1491730.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,35,40,0.002,315,0,0.530,0.064,-0.360,-0.080,0.380,0.046,0.380,0.929,0.040,0.050,0.030,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,291,1070
pre_stim,303,303,0,1491735.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,31,40,0.002,315,0,0.440,0.059,-0.300,0.040,0.320,0.048,0.381,0.930,0.032,0.050,0.036,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,296,1070
pre_stim,320,320,0,1491740.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,35,40,0.002,315,0,0.399,0.058,-0.300,0.040,0.260,0.046,0.380,0.930,0.022,0.054,0.030,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,301,1070
pre_stim,320,320,0,1491745.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,38,40,0.002,315,0,0.394,0.054,-0.300,0.160,0.200,0.046,0.380,0.931,0.016,0.052,0.036,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,306,1070
pre_stim,320,320,0,1491750.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.485,0.056,-0.480,0.040,0.060,0.045,0.380,0.930,0.016,0.054,0.032,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,311,1070
pre_stim,320,320,0,1491755.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,39,40,0.002,315,0,0.422,0.054,-0.360,0.220,0.000,0.046,0.380,0.929,0.016,0.052,0.032,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,316,1070
pre_stim,336,336,0,1491760.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,41,40,0.002,315,0,0.377,0.055,-0.300,0.220,-0.060,0.047,0.380,0.928,0.022,0.050,0.018,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,321,1070
pre_stim,336,336,0,1491765.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,35,40,0.002,315,0,0.258,0.052,-0.060,0.220,-0.120,0.048,0.381,0.929,0.024,0.046,0.018,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,326,1070
pre_stim,352,352,0,1491770.832,-0.828,0.245,-0.142,-0.484,0,0,0,0,0,0,0,39,40,0.002,315,0,0.228,0.044,0.000,0.220,-0.060,0.048,0.380,0.928,0.030,0.032,0.014,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,331,1070
pre_stim,352,352,0,1491775.833,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,39,40,0.002,315,0,0.171,0.044,0.000,0.160,-0.060,0.049,0.381,0.927,0.032,0.030,0.010,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,336,1070
pre_stim,352,352,0,1491780.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,39,40,0.002,315,0,0.251,0.045,0.120,0.220,0.000,0.048,0.381,0.926,0.034,0.030,0.010,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,341,1070
pre_stim,352,352,0,1491785.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.288,0.048,0.240,0.160,0.000,0.047,0.380,0.927,0.034,0.034,0.000,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,346,1070
pre_stim,384,384,0,1491790.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,28,40,0.002,315,0,0.345,0.045,0.300,0.160,0.060,0.049,0.380,0.926,0.030,0.034,-0.002,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,351,1070
pre_stim,384,384,0,1491795.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,26,40,0.002,315,0,0.426,0.031,0.360,0.220,0.060,0.049,0.380,0.927,0.028,0.014,0.000,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,356,1070
pre_stim,399,399,0,1491800.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.398,0.031,0.360,0.160,0.060,0.047,0.380,0.927,0.028,0.014,0.004,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,361,1070
pre_stim,399,399,0,1491805.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,35,40,0.002,315,0,0.467,0.018,0.360,0.220,0.200,0.048,0.379,0.927,0.012,0.014,0.004,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,366,1070
pre_stim,399,399,0,1491810.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,28,40,0.002,315,0,0.582,0.022,0.500,0.220,0.200,0.048,0.379,0.927,0.012,0.018,-0.004,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,371,1070
pre_stim,399,399,0,1491815.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.629,0.018,0.500,0.280,0.260,0.049,0.379,0.927,0.012,0.014,-0.004,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,376,1070
pre_stim,399,399,0,1491820.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.607,0.017,0.500,0.280,0.200,0.049,0.379,0.927,0.016,0.006,-0.002,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,381,1070
pre_stim,399,399,0,1491825.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,40,40,0.002,315,0,0.568,0.016,0.420,0.280,0.260,0.049,0.378,0.927,0.016,0.004,-0.002,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,386,1070
pre_stim,399,399,0,1491830.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,30,40,0.002,315,0,0.629,0.007,0.500,0.280,0.260,0.049,0.377,0.926,0.006,0.004,-0.006,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,391,1070
pre_stim,399,399,0,1491835.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,33,40,0.002,315,0,0.629,0.004,0.500,0.280,0.260,0.049,0.377,0.926,-0.002,-0.004,-0.014,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,396,1070
pre_stim,416,416,0,1491840.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,30,40,0.002,315,0,0.703,0.009,0.560,0.280,0.320,0.049,0.376,0.926,-0.004,-0.008,-0.016,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,401,1070
pre_stim,416,416,0,1491845.832,-0.828,0.246,-0.142,-0.484,0,0,0,0,0,0,0,28,40,0.002,315,0,0.732,0.013,0.620,0.220,0.320,0.049,0.375,0.928,-0.008,-0.010,-0.016,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,406,1070
pre_stim,416,416,0,1491850.832,-0.828,0.247,-0.142,-0.484,0,0,0,0,0,0,0,43,40,0.002,315,0,0.768,0.027,0.680,0.160,0.320,0.049,0.375,0.927,-0.020,-0.018,-0.016,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,411,1070
pre_stim,416,416,0,1491855.832,-0.828,0.247,-0.142,-0.484,0,0,0,0,0,0,0,31,40,0.002,315,0,0.785,0.033,0.680,0.100,0.380,0.048,0.375,0.928,-0.028,-0.018,-0.006,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,416,1070
pre_stim,431,431,0,1491860.832,-0.828,0.247,-0.142,-0.484,0,0,0,0,0,0,0,29,40,0.002,315,0,0.699,0.029,0.620,0.040,0.320,0.047,0.375,0.928,-0.028,-0.008,-0.006,0.000,0.000,0.002,0.001,1,NULL,NULL,2,0,2,7,255,1070,300,421,1070
